,customer_id,rcpt_domain_legacy_isp,rcpt_domain_other,total_injection_count,total_injection_count_tracked,complaint_count,trap_count,open_count,admin_csl_bounce,admin_gsl_bounce,admin_other_bounce,block_bounce,dns_failure_bounce,generic_bounce,hard_bounce,mailbox_full_bounce,other_bounce,smart_send_suppression_bounce,soft_bounce,timeout_bounce,too_large_bounce,transient_failure_bounce,undetermined_bounce,rcpt_domain_legacy_isp_percent,rcpt_domain_other_percent,total_injection_count_tracked_percent,complaint_count_percent,trap_count_percent,open_count_percent,admin_csl_bounce_percent,admin_gsl_bounce_percent,admin_other_bounce_percent,block_bounce_percent,dns_failure_bounce_percent,generic_bounce_percent,hard_bounce_percent,mailbox_full_bounce_percent,other_bounce_percent,smart_send_suppression_bounce_percent,soft_bounce_percent,timeout_bounce_percent,too_large_bounce_percent,transient_failure_bounce_percent,undetermined_bounce_percent,terminated
10892,10892,26,22669,22695,7,7,14,12,253,9,,84,7,,40,98,,,,15,9,1,523,0.001145627,0.998854373,0.000308438,0.000308438,0.000616876,0.000528751,0.01114783,0.000396563,0,0.003701256,0.000308438,0,0.001762503,0.004318132,0,0,0,0.000660939,0.000396563,4.41E-05,0.023044724,FALSE
10893,10893,246,13297,13543,0,1,5,,,,,97,,,190,2,,,,,,,2,0.018164365,0.981835635,0,7.38E-05,0.000369194,0,0,0,0,0.007162372,0,0,0.014029388,0.000147678,0,0,0,0,0,0,0.000147678,FALSE
10894,10894,641,159342,159983,0,11,222,2307,,,93,4466,429,219,18522,56,,,1,,,51,6562,0.004006676,0.995993324,0,6.88E-05,0.001387647,0.014420282,0,0,0.000581312,0.027915466,0.002681535,0.001368895,0.115774801,0.000350037,0,0,6.25E-06,0,0,0.000318784,0.041016858,TRUE
10895,10895,,13414,13414,0,,16,,,,,4,2,,175,,,,,,,,178,0,1,0,0,0.001192784,0,0,0,0,0.000298196,0.000149098,0,0.013046071,0,0,0,0,0,0,0,0.013269718,TRUE
10896,10896,,2296,2296,2296,,,1111,804,,,,,,5,,,,,1,,,,0,1,1,0,0,0.483885017,0.350174216,0,0,0,0,0,0.0021777,0,0,0,0,0.00043554,0,0,0,FALSE
10897,10897,16,20166,20182,20178,1,53,3270,4175,106,,236,119,41,341,112,,,33,6,,2,527,0.000792786,0.999207214,0.999801804,4.95E-05,0.002626102,0.162025567,0.206867506,0.005252205,0,0.011693588,0.005896343,0.002031513,0.016896244,0.0055495,0,0,0.00163512,0.000297295,0,9.91E-05,0.026112377,FALSE
10898,10898,,1645,1645,0,,,,59,,,7,3,,16,,,,,6,,,2,0,1,0,0,0,0,0.035866261,0,0,0.004255319,0.001823708,0,0.009726444,0,0,0,0,0.003647416,0,0,0.001215805,FALSE
10899,10899,,137556,137556,0,,,,,,,,,,,,,,,,,,91696,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666608509,TRUE
10900,10900,,1514,1514,1509,,,3529,49,,,,,,,,,,,,,,,0,1,0.99669749,0,0,2.330911493,0.032364597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
10901,10901,2252,43276,45528,45522,52,4,2591,2849,78,,136,1,5,1132,,,,,53,,4,46,0.049464066,0.950535934,0.999868213,0.001142154,8.79E-05,0.056910033,0.062576876,0.001713231,0,0.002987173,2.20E-05,0.000109823,0.02486382,0,0,0,0,0.001164119,0,8.79E-05,0.001010367,FALSE
10902,10902,,1483,1483,0,,,14,,,,,,,4,2,,,,,,,,0,1,0,0,0,0.009440324,0,0,0,0,0,0,0.002697235,0.001348618,0,0,0,0,0,0,0,TRUE
10903,10903,74,6203,6277,0,,,,53,,,,,,5,,,,,,,,,0.011789071,0.988210929,0,0,0,0,0.008443524,0,0,0,0,0,0.000796559,0,0,0,0,0,0,0,0,FALSE
10904,10904,,1312,1312,0,,,,36,,,101,,,,,,,,,,,,0,1,0,0,0,0,0.027439024,0,0,0.076981707,0,0,0,0,0,0,0,0,0,0,0,FALSE
10905,10905,,1626,1626,0,,,147,,,,,,,9,,,,,,,,,0,1,0,0,0,0.090405904,0,0,0,0,0,0,0.005535055,0,0,0,0,0,0,0,0,FALSE
10906,10906,,8430,8430,8430,,,979,,,,,,,20,3,,,,,,3,,0,1,1,0,0,0.116132859,0,0,0,0,0,0,0.002372479,0.000355872,0,0,0,0,0,0.000355872,0,TRUE
10907,10907,7,4471,4478,4476,,,6591,27,3,,,6,,4,,,,,,,,,0.001563198,0.998436802,0.999553372,0,0,1.471862439,0.006029477,0.000669942,0,0,0.001339884,0,0.000893256,0,0,0,0,0,0,0,0,FALSE
10908,10908,,2231,2231,0,,,255,,,,,,,12,1,,,,,,,,0,1,0,0,0,0.114298521,0,0,0,0,0,0,0.005378754,0.000448229,0,0,0,0,0,0,0,TRUE
10909,10909,,1978,1978,0,,5,,44,9,,3,,6,43,,,,,49,,1,2,0,1,0,0,0.002527806,0,0.022244692,0.004550051,0,0.001516684,0,0.003033367,0.02173913,0,0,0,0,0.024772497,0,0.000505561,0.001011122,FALSE
10910,10910,,170126,170126,0,22,3734,4359,,4,189,83339,445,210,8187,137,16,,,4,,105,1884,0,1,0,0.000129316,0.021948438,0.025622186,0,2.35E-05,0.001110941,0.489866334,0.002615708,0.001234379,0.048123156,0.000805285,9.40E-05,0,0,2.35E-05,0,0.00061719,0.011074145,TRUE
10911,10911,20178,175064,195242,0,7,165,,14063,1563,8,8597,58,35,5214,32,2,,,368,,3,511,0.103348665,0.896651335,0,3.59E-05,0.000845105,0,0.072028559,0.00800545,4.10E-05,0.044032534,0.000297067,0.000179265,0.02670532,0.000163899,1.02E-05,0,0,0.00188484,0,1.54E-05,0.002617265,TRUE
10912,10912,,3637,3637,3637,,,548,,,,1,,,15,8,,,,,,,7,0,1,1,0,0,0.150673632,0,0,0,0.000274952,0,0,0.004124278,0.002199615,0,0,0,0,0,0,0.001924663,TRUE
10913,10913,,2115,2115,2115,,,138,,,,,,,17,5,,,,,,,5,0,1,1,0,0,0.065248227,0,0,0,0,0,0,0.008037825,0.002364066,0,0,0,0,0,0,0.002364066,TRUE
10914,10914,,1256,1256,1256,,,147,,,,8,,,,,,,,,,,2,0,1,1,0,0,0.117038217,0,0,0,0.006369427,0,0,0,0,0,0,0,0,0,0,0.001592357,TRUE
10915,10915,217,1296,1513,0,,,,,4,,134,,,13,,,,,,,,,0.143423662,0.856576338,0,0,0,0,0,0.002643754,0,0.088565763,0,0,0.008592201,0,0,0,0,0,0,0,0,TRUE
10916,10916,146,9260,9406,0,2,1,,,1,,266,,,29,2,,,,,,2,2,0.015522007,0.984477993,0,0.00021263,0.000106315,0,0,0.000106315,0,0.028279821,0,0,0.003083138,0.00021263,0,0,0,0,0,0.00021263,0.00021263,FALSE
10917,10917,112,1221,1333,1333,,,833,,2,,,1,,3,,,,,,,,,0.084021005,0.915978995,1,0,0,0.624906227,0,0.001500375,0,0,0.000750188,0,0.002250563,0,0,0,0,0,0,0,0,FALSE
10918,10918,132,15598,15730,0,,51,,2,3,,2294,33,1,2455,1,,,,,,1,320,0.008391608,0.991608392,0,0,0.003242212,0,0.000127146,0.000190718,0,0.145835982,0.002097902,6.36E-05,0.156071202,6.36E-05,0,0,0,0,0,6.36E-05,0.020343293,TRUE
10919,10919,15,1109,1124,1124,,,101,,,,92,,,,3,,,,,,,1,0.013345196,0.986654804,1,0,0,0.089857651,0,0,0,0.081850534,0,0,0,0.002669039,0,0,0,0,0,0,0.00088968,TRUE
10920,10920,24,28625,28649,0,1,121,,2252,,,175,73,50,307,741,,,,441,,2,79,0.000837726,0.999162274,0,3.49E-05,0.004223533,0,0.078606583,0,0,0.006108416,0.002548082,0.001745262,0.010715906,0.025864777,0,0,0,0.015393207,0,6.98E-05,0.002757513,FALSE
10921,10921,,18898,18898,18895,3,8,3464,11,,,130,11,,64,7,,,,2,,,26,0,1,0.999841253,0.000158747,0.000423325,0.18329982,0.000582072,0,0,0.006879035,0.000582072,0,0.003386602,0.00037041,0,0,0,0.000105831,0,0,0.001375807,FALSE
10922,10922,775,37410,38185,38183,,,11568,1559,,,,,,4,4,,,,1,,,692,0.020295928,0.979704072,0.999947623,0,0,0.302946183,0.04082755,0,0,0,0,0,0.000104753,0.000104753,0,0,0,2.62E-05,0,0,0.018122299,FALSE
10923,10923,589,54390,54979,0,3,115,,,,1,16,243,,47,4,,,,2,,7,26,0.010713181,0.989286819,0,5.46E-05,0.002091708,0,0,0,1.82E-05,0.00029102,0.004419869,0,0.000854872,7.28E-05,0,0,0,3.64E-05,0,0.000127321,0.000472908,FALSE
10924,10924,11923,209246,221169,221136,52,151,167339,8842,329,,378,58,12,1324,60,6,,,407,,23,343,0.053909002,0.946090998,0.999850793,0.000235114,0.000682736,0.75661146,0.039978478,0.00148755,0,0.0017091,0.000262243,5.43E-05,0.005986372,0.000271286,2.71E-05,0,0,0.001840222,0,0.000103993,0.00155085,FALSE
10925,10925,34469,2088681,2123150,2123130,253,30,53091,82588,155,115,21278,191,43,12109,2766,15,,,1278,,201,1834,0.01623484,0.98376516,0.99999058,0.000119163,1.41E-05,0.02500577,0.038898806,7.30E-05,5.42E-05,0.010021901,9.00E-05,2.03E-05,0.005703318,0.001302781,7.06E-06,0,0,0.000601936,0,9.47E-05,0.000863811,FALSE
10926,10926,1,1293,1294,1294,,,635,3,1,,2,,,3,,,,,,,,,0.000772798,0.999227202,1,0,0,0.49072643,0.002318393,0.000772798,0,0.001545595,0,0,0.002318393,0,0,0,0,0,0,0,0,FALSE
10927,10927,3,11560,11563,11563,,2,9271,87,,,15,,,1,,,,,5,,,293,0.000259448,0.999740552,1,0,0.000172965,0.801781545,0.007523999,0,0,0.001297241,0,0,8.65E-05,0,0,0,0,0.000432414,0,0,0.025339445,FALSE
10928,10928,,2840,2840,2840,,,2120,15,4,,51,,,42,,,,,11,,1,,0,1,1,0,0,0.746478873,0.00528169,0.001408451,0,0.017957746,0,0,0.014788732,0,0,0,0,0.003873239,0,0.000352113,0,FALSE
10929,10929,8439,588397,596836,596621,285,369,733704,16558,2438,3,1812,319,31,2726,1172,1,,1,1993,18,73,796,0.014139563,0.985860437,0.999639767,0.000477518,0.00061826,1.229322628,0.027742965,0.004084874,5.03E-06,0.00303601,0.000534485,5.19E-05,0.004567419,0.001963689,1.68E-06,0,1.68E-06,0.003339276,3.02E-05,0.000122312,0.0013337,FALSE
10930,10930,,1144,1144,1144,,2,379,38,15,,,,,54,,,,,15,,,1,0,1,1,0,0.001748252,0.331293706,0.033216783,0.013111888,0,0,0,0,0.047202797,0,0,0,0,0.013111888,0,0,0.000874126,FALSE
10931,10931,470,6506,6976,0,,,,149,,,,,,,,,,,,,,,0.067373853,0.932626147,0,0,0,0,0.021358945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
10932,10932,80,11372,11452,11431,,18,4921,351,20,1,51,10,4,39,123,,,,,,1,51,0.006985679,0.993014321,0.998166259,0,0.001571778,0.429706601,0.030649668,0.00174642,8.73E-05,0.004453371,0.00087321,0.000349284,0.003405519,0.010740482,0,0,0,0,0,8.73E-05,0.004453371,FALSE
10933,10933,71,2881,2952,0,,20,,192,3,,15,10,1,63,1,,,,,2,,52,0.024051491,0.975948509,0,0,0.006775068,0,0.06504065,0.00101626,0,0.005081301,0.003387534,0.000338753,0.021341463,0.000338753,0,0,0,0,0.000677507,0,0.017615176,FALSE
10934,10934,2,1614,1616,599,,,1544,19,2,,,,,3,,,,,2,,,,0.001237624,0.998762376,0.370668317,0,0,0.955445545,0.011757426,0.001237624,0,0,0,0,0.001856436,0,0,0,0,0.001237624,0,0,0,FALSE
10935,10935,337084,8044812,8381896,8381647,371,3604,7084139,491661,17435,243,36396,2196,630,12828,986,1,,4,60548,5,266,59050,0.040215722,0.959784278,0.999970293,4.43E-05,0.000429974,0.845171427,0.058657492,0.002080078,2.90E-05,0.004342216,0.000261993,7.52E-05,0.001530441,0.000117634,1.19E-07,0,4.77E-07,0.007223664,5.97E-07,3.17E-05,0.007044945,FALSE
10936,10936,1,59499,59500,0,,2,,1,7,,22588,2,,12229,,,,,11201,,,34,1.68E-05,0.999983193,0,0,3.36E-05,0,1.68E-05,0.000117647,0,0.379630252,3.36E-05,0,0.205529412,0,0,0,0,0.188252101,0,0,0.000571429,TRUE
10937,10937,3,1836,1839,1839,,1,1014,301,23,,6,,,1,1,,,,,,,28,0.001631321,0.998368679,1,0,0.000543774,0.551386623,0.163675911,0.012506797,0,0.003262643,0,0,0.000543774,0.000543774,0,0,0,0,0,0,0.015225666,FALSE
10938,10938,,1450,1450,0,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
10939,10939,,18062,18062,0,1,2,,,,,11,1,,9,1,,,,,,,1,0,1,0,5.54E-05,0.00011073,0,0,0,0,0.000609013,5.54E-05,0,0.000498284,5.54E-05,0,0,0,0,0,0,5.54E-05,FALSE
10940,10940,27473,1353242,1380715,0,286,,,,,,10424,1,,885,120,,,,201547,,6,85,0.019897662,0.980102338,0,0.000207139,0,0,0,0,0,0.007549712,7.24E-07,0,0.000640972,8.69E-05,0,0,0,0.14597292,0,4.35E-06,6.16E-05,TRUE
10941,10941,,1095039,1095039,1095039,,180,45042,69583,118,2,19286,104,51,28,12401,,,,2239,,31,929,0,1,1,0,0.000164378,0.041132782,0.063543856,0.000107759,1.83E-06,0.017612158,9.50E-05,4.66E-05,2.56E-05,0.011324711,0,0,0,0.002044676,0,2.83E-05,0.000848372,FALSE
10942,10942,18,35818,35836,35836,10,61,19629,2888,195,,173,66,9,295,95,,,,1001,,8,250,0.000502288,0.999497712,1,0.000279049,0.001702199,0.547745284,0.080589351,0.005441456,0,0.004827548,0.001841723,0.000251144,0.008231946,0.002650966,0,0,0,0.027932805,0,0.000223239,0.006976225,FALSE
10943,10943,,1892,1892,1892,,,3636,6,3,,3,,,2,,,,,3,,1,,0,1,1,0,0,1.921775899,0.003171247,0.001585624,0,0.001585624,0,0,0.001057082,0,0,0,0,0.001585624,0,0.000528541,0,FALSE
10944,10944,,4857,4857,4857,,1,13121,16,1,,31,2,,22,,,,,20,,,3,0,1,1,0,0.000205888,2.701461808,0.003294215,0.000205888,0,0.006382541,0.000411777,0,0.004529545,0,0,0,0,0.004117768,0,0,0.000617665,FALSE
10945,10945,40,43363,43403,43384,,83,7113,474,3,,322,61,4,121,4,,,,328,,8,81,0.000921595,0.999078405,0.999562242,0,0.00191231,0.163882681,0.010920904,6.91E-05,0,0.007418842,0.001405433,9.22E-05,0.002787826,9.22E-05,0,0,0,0.007557081,0,0.000184319,0.00186623,FALSE
10946,10946,,1416,1416,1416,,4,321,48,1,,44,3,,24,2,,,,,,,53,0,1,1,0,0.002824859,0.226694915,0.033898305,0.000706215,0,0.031073446,0.002118644,0,0.016949153,0.001412429,0,0,0,0,0,0,0.037429379,FALSE
10947,10947,39,1551,1590,0,1,2,,,,,1,,,3,,,,,759,,,,0.024528302,0.975471698,0,0.000628931,0.001257862,0,0,0,0,0.000628931,0,0,0.001886792,0,0,0,0,0.477358491,0,0,0,TRUE
10948,10948,19250,366869,386119,386075,83,622,92019,15094,22,4,2056,172,57,1562,158,6,,,705,,19,4734,0.049855096,0.950144904,0.999886045,0.00021496,0.001610902,0.238317721,0.039091575,5.70E-05,1.04E-05,0.005324783,0.000445459,0.000147623,0.004045385,0.0004092,1.55E-05,0,0,0.001825862,0,4.92E-05,0.012260469,FALSE
10949,10949,1,1763,1764,0,,5,6,49,33,,,,,2,1,,,,7,,,1,0.000566893,0.999433107,0,0,0.002834467,0.003401361,0.027777778,0.018707483,0,0,0,0,0.001133787,0.000566893,0,0,0,0.003968254,0,0,0.000566893,FALSE
10950,10950,3,2066,2069,2069,1,2,2682,16,6,,,,,24,,,,,1,,,,0.001449976,0.998550024,1,0.000483325,0.000966651,1.296278395,0.007733204,0.002899952,0,0,0,0,0.011599807,0,0,0,0,0.000483325,0,0,0,FALSE
10951,10951,298,9709,10007,0,,29,,,,,,15,,8,,,,,,,,,0.029779155,0.970220845,0,0,0.002897971,0,0,0,0,0,0.001498951,0,0.00079944,0,0,0,0,0,0,0,0,TRUE
10952,10952,1009,34,1043,0,96,,,,,,,,,,,,,,,,,,0.967401726,0.032598274,0,0.092042186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
10953,10953,14097,340,14437,0,8,,,,,,,,,4,,,,,,,,8,0.976449401,0.023550599,0,0.000554132,0,0,0,0,0,0,0,0,0.000277066,0,0,0,0,0,0,0,0.000554132,TRUE
10954,10954,303,6369,6672,0,7,22,,325,34,,246,16,1,45,9,1,,,,3,,28,0.045413669,0.954586331,0,0.001049161,0.003297362,0,0.048711031,0.005095923,0,0.036870504,0.002398082,0.00014988,0.006744604,0.001348921,0.00014988,0,0,0,0.00044964,0,0.004196643,FALSE
10955,10955,1232776,21857,1254633,0,4364,,6,,,,41606,,,85978,,,,,187502,,,,0.982578969,0.017421031,0,0.003478308,0,4.78E-06,0,0,0,0.033161889,0,0,0.068528406,0,0,0,0,0.149447687,0,0,0,TRUE
10956,10956,,5482,5482,5482,,,5071,73,,,,,,3,,,,,,,,,0,1,1,0,0,0.925027362,0.013316308,0,0,0,0,0,0.000547246,0,0,0,0,0,0,0,0,FALSE
10957,10957,5,34725,34730,0,4,14,,3161,100,,162,35,6,205,13,,,1,,,2,13,0.000143968,0.999856032,0,0.000115174,0.00040311,0,0.091016412,0.002879355,0,0.004664555,0.001007774,0.000172761,0.005902678,0.000374316,0,0,2.88E-05,0,0,5.76E-05,0.000374316,FALSE
10958,10958,32,2399,2431,0,,2,,,,,38,,1,59,1,,,,,,1,26,0.013163307,0.986836693,0,0,0.000822707,0,0,0,0,0.015631427,0,0.000411353,0.024269848,0.000411353,0,0,0,0,0,0.000411353,0.010695187,TRUE
10959,10959,1177248,40235,1217483,0,5827,20,4,,,,133,4,,43462,8,,,,66,,143,2,0.966952311,0.033047689,0,0.004786104,1.64E-05,3.29E-06,0,0,0,0.000109242,3.29E-06,0,0.03569824,6.57E-06,0,0,0,5.42E-05,0,0.000117455,1.64E-06,TRUE
10960,10960,19494,549,20043,0,,,,,,,,,,7,,,,,,,,,0.972608891,0.027391109,0,0,0,0,0,0,0,0,0,0,0.000349249,0,0,0,0,0,0,0,0,TRUE
10961,10961,8869,238,9107,0,,,,,,,,,,,,,,,,,,,0.973866257,0.026133743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
10962,10962,28,29558,29586,0,20,69,,,,,201,23,22,3488,11,,,,,,17,107,0.000946394,0.999053606,0,0.000675995,0.002332184,0,0,0,0,0.006793754,0.000777395,0.000743595,0.117893598,0.000371797,0,0,0,0,0,0.000574596,0.003616575,TRUE
10963,10963,22,45738,45760,0,6,123,,,,25,5753,209,52,3958,28,,,,2841,,35,310,0.000480769,0.999519231,0,0.000131119,0.002687937,0,0,0,0.000546329,0.125721154,0.004567308,0.001136364,0.086494755,0.000611888,0,0,0,0.06208479,0,0.00076486,0.006774476,TRUE
10964,10964,10,58035,58045,0,10,61,,,,1,1645,83,,1545,22,,,,,,12,199,0.00017228,0.99982772,0,0.00017228,0.001050909,0,0,0,1.72E-05,0.028340081,0.001429925,0,0.02661728,0.000379016,0,0,0,0,0,0.000206736,0.003428375,FALSE
10965,10965,1004,25,1029,0,16,,,,,,2,,,1,,,,,,,,2,0.975704568,0.024295432,0,0.015549077,0,0,0,0,0,0.001943635,0,0,0.000971817,0,0,0,0,0,0,0,0.001943635,TRUE
10966,10966,12,1628,1640,0,,,497,,19,,,,,4,2,,,,10,,,,0.007317073,0.992682927,0,0,0,0.30304878,0,0.011585366,0,0,0,0,0.002439024,0.001219512,0,0,0,0.006097561,0,0,0,FALSE
10967,10967,691,314494,315185,0,70,8415,,,,50,70577,57,23,8327,16,11,,,,,133,6022,0.002192363,0.997807637,0,0.000222092,0.026698606,0,0,0,0.000158637,0.223922458,0.000180846,7.30E-05,0.026419404,5.08E-05,3.49E-05,0,0,0,0,0.000421974,0.019106239,TRUE
10968,10968,7953,425286,433239,0,44,,,,,,757,,,135,21,,,,75,,6268,,0.018357073,0.981642927,0,0.000101561,0,0,0,0,0,0.001747303,0,0,0.000311606,4.85E-05,0,0,0,0.000173115,0,0.014467765,0,TRUE
10969,10969,149,3855,4004,0,,10,,,,,,,,1,,,,,,,,,0.037212787,0.962787213,0,0,0.002497502,0,0,0,0,0,0,0,0.00024975,0,0,0,0,0,0,0,0,TRUE
10970,10970,2846,23171,26017,0,16,22,,,,,7901,3,6,1549,10,,,,,,1,232,0.109390014,0.890609986,0,0.000614983,0.000845601,0,0,0,0,0.303686051,0.000115309,0.000230618,0.059537994,0.000384364,0,0,0,0,0,3.84E-05,0.008917246,TRUE
10971,10971,1365,30464,31829,0,1,561,339,,,34,5714,238,54,1811,5,,,,30,,48,440,0.042885419,0.957114581,0,3.14E-05,0.017625436,0.010650664,0,0,0.001068208,0.17952182,0.007477458,0.001696566,0.056897798,0.000157089,0,0,0,0.000942537,0,0.001508059,0.013823871,TRUE
10972,10972,,32909,32909,0,,,,,,,,1330,,4535,,,,,11315,,,,0,1,0,0,0,0,0,0,0,0,0.040414476,0,0.137804248,0,0,0,0,0.343826917,0,0,0,TRUE
10973,10973,8,1345,1353,1352,1,1,2928,3,6,,,1,,35,1,,,,3,,,,0.005912786,0.994087214,0.999260902,0.000739098,0.000739098,2.164079823,0.002217295,0.00443459,0,0,0.000739098,0,0.025868441,0.000739098,0,0,0,0.002217295,0,0,0,FALSE
10974,10974,,2441,2441,2441,,,620,207,13,,,,,,,,,,,,,,0,1,1,0,0,0.253994265,0.084801311,0.005325686,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
10975,10975,,3107,3107,0,,1,,,,,121,1,1,36,3,,,1,,,,34,0,1,0,0,0.000321854,0,0,0,0,0.038944319,0.000321854,0.000321854,0.01158674,0.000965562,0,0,0.000321854,0,0,0,0.010943032,FALSE
10976,10976,,14730,14730,0,52,9,1203,,,,27,2,5,341,7,,,,,,,17,0,1,0,0.00353021,0.000610998,0.081670061,0,0,0,0.001832994,0.000135777,0.000339443,0.023150034,0.000475221,0,0,0,0,0,0,0.001154107,TRUE
10977,10977,64,122959,123023,118859,22,5,64841,16,3,,67,2,2,500,12,,,,7,,2,107,0.000520228,0.999479772,0.966152671,0.000178828,4.06E-05,0.527064045,0.000130057,2.44E-05,0,0.000544614,1.63E-05,1.63E-05,0.004064281,9.75E-05,0,0,0,5.69E-05,0,1.63E-05,0.000869756,FALSE
10978,10978,4,5660,5664,0,1,3,,1,,,,,,7,,,,,,,,4,0.000706215,0.999293785,0,0.000176554,0.000529661,0,0.000176554,0,0,0,0,0,0.001235876,0,0,0,0,0,0,0,0.000706215,FALSE
10979,10979,8,5317,5325,0,1,,,,,,,,2,45,,,,,6,,,2,0.001502347,0.998497653,0,0.000187793,0,0,0,0,0,0,0,0.000375587,0.008450704,0,0,0,0,0.001126761,0,0,0.000375587,FALSE
10980,10980,,2698,2698,0,,,,,,,,,,3,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0.001111935,0,0,0,0,0,0,0,0,TRUE
10981,10981,,189023,189023,0,,,18705,,,,,,,1007,107,,,,,,2,,0,1,0,0,0,0.098956212,0,0,0,0,0,0,0.005327394,0.000566069,0,0,0,0,0,1.06E-05,0,TRUE
10982,10982,,24207,24207,0,4,64,1827,542,5,,1661,39,13,181,56,,,,116,,19,676,0,1,0,0.000165241,0.002643863,0.075474036,0.022390218,0.000206552,0,0.068616516,0.001611104,0.000537035,0.007477176,0.00231338,0,0,0,0.004792002,0,0.000784897,0.027925807,FALSE
10983,10983,,49051,49051,0,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
10984,10984,,762038,762038,0,1,8,23462,,,,497,50,,1518,3,,,,22,,,623,0,1,0,1.31E-06,1.05E-05,0.030788491,0,0,0,0.000652198,6.56E-05,0,0.001992027,3.94E-06,0,0,0,2.89E-05,0,0,0.000817545,TRUE
10985,10985,1,1038,1039,0,,1,,,,,4,,,3,,,,,5,,5,3,0.000962464,0.999037536,0,0,0.000962464,0,0,0,0,0.003849856,0,0,0.002887392,0,0,0,0,0.00481232,0,0.00481232,0.002887392,FALSE
10986,10986,5,2299,2304,0,2,5,,,,,196,11,3,621,4,,,,,,4,45,0.002170139,0.997829861,0,0.000868056,0.002170139,0,0,0,0,0.085069444,0.004774306,0.001302083,0.26953125,0.001736111,0,0,0,0,0,0.001736111,0.01953125,TRUE
10987,10987,1,1320,1321,1321,,,182,5,1,,4,,,7,,,,,,,1,122,0.000757002,0.999242998,1,0,0,0.137774413,0.003785011,0.000757002,0,0.003028009,0,0,0.005299016,0,0,0,0,0,0,0.000757002,0.092354277,FALSE
10988,10988,47,4922,4969,0,,7,,,,1,211,4,1,263,14,,,,1,,,225,0.009458644,0.990541356,0,0,0.001408734,0,0,0,0.000201248,0.042463272,0.000804991,0.000201248,0.052928155,0.002817468,0,0,0,0.000201248,0,0,0.045280741,TRUE
10989,10989,,4981,4981,0,,,,,,,,,,5,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0.001003814,0,0,0,0,0,0,0,0.000200763,TRUE
10990,10990,,14976,14976,0,,,,,,,,,,1,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,6.68E-05,0,0,0,0,0,0,0,6.68E-05,TRUE
10991,10991,303,4630,4933,0,,31,,,,,,1,,7,,,,,,,,,0.061423069,0.938576931,0,0,0.006284208,0,0,0,0,0,0.000202716,0,0.001419015,0,0,0,0,0,0,0,0,TRUE
10992,10992,71,4890,4961,0,4,8,,,,,170,5,2,160,20,,,,2,,,23,0.014311631,0.985688369,0,0.000806289,0.001612578,0,0,0,0,0.034267285,0.001007861,0.000403145,0.032251562,0.004031445,0,0,0,0.000403145,0,0,0.004636162,TRUE
10993,10993,286820,2605068,2891888,2891720,320,2666,729847,13719,855,6,17425,376,276,2006,753,58,,,1024,13,95,3173,0.099180881,0.900819119,0.999941906,0.000110654,0.000921889,0.25237734,0.00474396,0.000295655,2.07E-06,0.006025475,0.000130019,9.54E-05,0.000693664,0.000260384,2.01E-05,0,0,0.000354094,4.50E-06,3.29E-05,0.001097207,FALSE
10994,10994,71,4956,5027,0,1,5,,,,2,233,,,150,140,,,,,,,52,0.014123732,0.985876268,0,0.000198926,0.000994629,0,0,0,0.000397852,0.046349712,0,0,0.02983887,0.027849612,0,0,0,0,0,0,0.010344142,TRUE
10995,10995,4492,872,5364,0,,,341,,,,388,,,8,1,,,,,,,3,0.83743475,0.16256525,0,0,0,0.063571961,0,0,0,0.072334079,0,0,0.001491424,0.000186428,0,0,0,0,0,0,0.000559284,TRUE
10996,10996,,20931,20931,20930,2,5,3487,124,,,8,58,2,71,263,,,,,,2,12,0,1,0.999952224,9.56E-05,0.00023888,0.166595003,0.005924227,0,0,0.000382208,0.00277101,9.56E-05,0.003392098,0.012565095,0,0,0,0,0,9.56E-05,0.000573312,FALSE
10997,10997,62,95445,95507,0,,82,,,,,,113,,417,,,,,,,,,0.000649167,0.999350833,0,0,0.000858576,0,0,0,0,0,0.001183159,0,0.004366172,0,0,0,0,0,0,0,0,TRUE
10998,10998,,2023,2023,0,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
10999,10999,86,5320,5406,0,,9,,,,,44,,2,93,,,,,,,1,8,0.01590825,0.98409175,0,0,0.001664817,0,0,0,0,0.008139105,0,0.000369959,0.017203108,0,0,0,0,0,0,0.00018498,0.001479837,FALSE
